t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.51,1.9989,0.0041033,1.0004,-0.006383,0.0048917,0.79217,0.61025,-0.0078572,0.029776,0.0015978,-0.00047669,0.045594,-2.9115e-06,-0.040655,0.15251,0.0026479,0,0,0,0.073605,0.073603,0.073604,0.073604,-0.11869,0.43147,-0.0025776,-0.020771,-0.029319,-0.0029997
0.52,1.9988,0.0044087,1.0004,-0.0065647,0.0050292,0.79221,0.6102,-0.0082697,0.031323,0.0016241,-0.00049923,0.045557,-3.1443e-06,-0.041842,0.15683,0.002622,0,0,0,0.073606,0.073603,0.073604,0.073605,-0.11887,0.43105,-0.0026072,-0.014595,-0.055516,-0.0029296
0.53,1.9988,0.0047299,1.0005,-0.0067463,0.0051665,0.79224,0.61015,-0.0086941,0.032913,0.0016502,-0.00052242,0.045492,-3.3905e-06,-0.043032,0.16113,0.0025958,0,0,0,0.073607,0.073603,0.073604,0.073606,-0.11898,0.43036,-0.0026362,-0.0085323,-0.08128,-0.0028599
0.54,1.9987,0.0050671,1.0005,-0.0069276,0.0053035,0.79228,0.61009,-0.0091303,0.034546,0.0016761,-0.00054627,0.0454,-3.6504e-06,-0.044222,0.16543,0.0025693,0,0,0,0.073608,0.073603,0.073604,0.073607,-0.11904,0.42942,-0.0026644,-0.0025812,-0.10661,-0.0027909
0.55,1.9986,0.0054209,1.0005,-0.0071086,0.0054401,0.79232,0.61004,-0.0095785,0.036222,0.0017016,-0.00057078,0.045283,-3.9244e-06,-0.045412,0.16972,0.0025425,0,0,0,0.073609,0.073603,0.073604,0.073608,-0.11904,0.42823,-0.002692,0.0032587,-0.13152,-0.0027224
0.56,1.9985,0.0057917,1.0005,-0.0072891,0.0055762,0.79236,0.60998,-0.010039,0.03794,0.0017269,-0.00059597,0.045139,-4.2132e-06,-0.046602,0.174,0.0025155,0,0,0,0.07361,0.073603,0.073604,0.073609,-0.11897,0.42679,-0.0027189,0.008988,-0.156,-0.0026545
0.57,1.9984,0.0061799,1.0005,-0.0074691,0.0057117,0.7924,0.60992,-0.010511,0.039701,0.0017519,-0.00062184,0.04497,-4.517e-06,-0.047792,0.17826,0.0024881,0,0,0,0.073611,0.073603,0.073604,0.073609,-0.11886,0.42511,-0.0027451,0.014607,-0.18005,-0.0025871
0.58,1.9983,0.0065859,1.0005,-0.0076484,0.0058466,0.79245,0.60987,-0.010994,0.041505,0.0017767,-0.0006484,0.044776,-4.8364e-06,-0.048979,0.1825,0.0024606,0,0,0,0.073612,0.073603,0.073604,0.07361,-0.11868,0.42319,-0.0027706,0.020118,-0.20368,-0.0025203
0.59,1.9982,0.0070101,1.0006,-0.007827,0.0059807,0.79249,0.60981,-0.01149,0.043351,0.0018011,-0.00067566,0.044558,-5.1717e-06,-0.050165,0.18672,0.0024327,0,0,0,0.073612,0.073603,0.073604,0.073611,-0.11845,0.42104,-0.0027955,0.02552,-0.2269,-0.002454
0.6,1.998,0.007453,1.0006,-0.0080047,0.0061141,0.79253,0.60975,-0.011998,0.04524,0.0018253,-0.00070362,0.044315,-5.5235e-06,-0.051348,0.19092,0.0024046,0,0,0,0.073613,0.073603,0.073604,0.073612,-0.11817,0.41866,-0.0028197,0.030814,-0.2497,-0.0023883
0.61,1.9979,0.007915,1.0006,-0.0081816,0.0062465,0.79257,0.60969,-0.012517,0.04717,0.0018492,-0.00073229,0.044049,-5.8922e-06,-0.052528,0.19509,0.0023763,0,0,0,0.073614,0.073603,0.073604,0.073613,-0.11784,0.41605,-0.0028433,0.036001,-0.27208,-0.0023231
0.62,1.9978,0.0083966,1.0006,-0.0083574,0.006378,0.79262,0.60963,-0.013048,0.049141,0.0018729,-0.00076169,0.04376,-6.2782e-06,-0.053705,0.19924,0.0023478,0,0,0,0.073615,0.073603,0.073604,0.073614,-0.11745,0.41322,-0.0028662,0.041081,-0.29405,-0.0022585
